nombre,peso,altura
Terence Morris,100.2439138,205.74
Terence Stansbury,77.1107029,195.58
Terrance Roberson,97.52235955,200.66
Terrel Harris,86.1825503,195.58
Terrell Brandon,81.6466266,180.34
Terrence Jones,114.3052772,205.74
Terrence Rencher,83.91458845,190.5
Terrence Ross,88.45051215,198.12
Terrence Williams,99.7903214,198.12
Terry Catledge,99.7903214,203.2
Terry Crosby,88.45051215,193.04
Terry Cummings,99.7903214,205.74
Terry Davis,102.0582833,205.74
Terry Dehere,86.1825503,187.96
Terry Dischinger,85.72895793,200.66
Terry Dozier,95.2543977,205.74
Terry Driscoll,97.52235955,200.66
Terry Duerod,81.6466266,187.96
Terry Furlow,86.1825503,193.04
Terry Mills,104.3262451,208.28
Terry Porter,88.45051215,190.5
Terry Teagle,88.45051215,195.58
Terry Thomas,99.7903214,203.2
Terry Tyler,97.52235955,200.66
Thabo Sefolosha,97.52235955,195.58
Thaddeus Young,99.7903214,203.2
Thales McReynolds,83.91458845,190.5
Theo Ratliff,102.0582833,208.28
Theron Smith,102.0582833,203.2
Thomas Gardner,102.0582833,195.58
Thomas Hamilton,149.6854821,218.44
Thomas Jordan,99.7903214,208.28
Thomas Robinson,108.8621688,205.74
Thurl Bailey,97.52235955,210.82
Tiago Splitter,105.2334298,210.82
Ticky Burden,83.91458845,187.96
Tierre Brown,85.72895793,187.96
Tim Bassett,102.0582833,203.2
Tim Breaux,97.52235955,200.66
Tim Duncan,112.4909078,210.82
Tim Hardaway,79.37866475,182.88
Tim Hardaway,92.98643585,198.12
Tim James,96.16158244,200.66
Tim Kempton,111.1301307,208.28
Tim Legler,90.718474,193.04
Tim McCormick,108.8621688,210.82
Tim Ohlbrecht,115.6660544,210.82
Tim Perry,90.718474,205.74
Tim Thomas,104.3262451,208.28
Tim Young,99.7903214,213.36
Timofey Mozgov,113.3980925,215.9
Tiny Archibald,68.0388555,185.42
Tito Horford,111.1301307,215.9
Tito Maddox,86.1825503,193.04
Tobias Harris,102.5118756,203.2
Toby Bailey,96.61517481,198.12
Toby Kimball,99.7903214,198.12
Toby Knight,95.2543977,205.74
Tod Murphy,99.7903214,205.74
Todd Day,85.27536556,198.12
Todd Fuller,115.6660544,210.82
Todd Lichti,92.98643585,193.04
Todd MacCulloch,127.0058636,213.36
Todd Mitchell,92.98643585,200.66
Todd Mundt,113.3980925,213.36
Togo Palazzi,92.98643585,193.04
Tom Abernethy,99.7903214,200.66
Tom Barker,102.0582833,210.82
Tom Black,99.7903214,208.28
Tom Boerwinkle,120.2019781,213.36
Tom Boswell,99.7903214,205.74
Tom Brennan,88.45051215,190.5
Tom Burleson,102.0582833,218.44
Tom Chambers,99.7903214,208.28
Tom Garrick,83.91458845,187.96
Tom Gola,92.98643585,198.12
Tom Gugliotta,108.8621688,208.28
Tom Hammonds,97.52235955,205.74
Tom Hawkins,95.2543977,195.58
Tom Heinsohn,98.88313666,200.66
Tom Henderson,86.1825503,190.5
Tom Hoover,104.3262451,205.74
Tom Hovasse,92.98643585,203.2
Tom Ingelsby,81.6466266,190.5
Tom Kozelko,99.7903214,203.2
Tom Kropp,92.98643585,190.5
Tom LaGarde,99.7903214,208.28
Tom Marshall,97.52235955,193.04
Tom McMillen,97.52235955,210.82
Tom Meschery,97.52235955,198.12
Tom Owens,97.52235955,208.28
Tom Patterson,99.7903214,198.12
Tom Payne,108.8621688,218.44
Tom Piotrowski,108.8621688,215.9
Tom Riker,102.0582833,208.28
Tom Sanders,95.2543977,198.12
Tom Stith,95.2543977,195.58
Tom Thacker,77.1107029,187.96
Tom Tolbert,106.594207,200.66
Tom Van Arsdale,91.62565874,195.58
Tom Workman,98.88313666,200.66
Tommie Green,83.91458845,187.96
Tommy Kearns,83.91458845,180.34
Tommy Kron,90.718474,195.58
Toney Douglas,86.1825503,187.96
Toni Kukoc,87.08973504,208.28
Tony Allen,96.61517481,193.04
Tony Battie,104.3262451,210.82
Tony Bennett,79.37866475,182.88
Tony Bobbitt,86.1825503,193.04
Tony Brown,83.91458845,198.12
Tony Campbell,97.52235955,200.66
Tony Dawson,97.52235955,200.66
Tony Delk,85.72895793,185.42
Tony Dumas,86.1825503,198.12
Tony Farmer,110.6765383,205.74
Tony Fuller,81.6466266,193.04
Tony Harris,86.1825503,190.5
Tony Jackson,77.1107029,182.88
Tony Massenburg,99.7903214,205.74
Tony Mitchell,97.97595192,198.12
Tony Mitchell,106.594207,203.2
Tony Parker,81.6466266,187.96
Tony Price,86.1825503,198.12
Tony Robertson,88.45051215,193.04
Tony Smith,83.91458845,190.5
Tony Snell,90.718474,200.66
Tony White,77.1107029,187.96
Tony Windis,72.5747792,185.42
Tony Wroten,92.98643585,195.58
Tony Zeno,95.2543977,203.2
Torgeir Bryn,113.3980925,205.74
Tornike Shengelia,98.42954429,205.74
Torraye Braggs,111.1301307,203.2
Toure' Murry,88.45051215,195.58
Tracy Jackson,92.98643585,198.12
Tracy McGrady,95.2543977,203.2
Tracy Moore,90.718474,193.04
Tracy Murray,102.0582833,200.66
Trajan Langdon,89.35769689,190.5
Travis Best,82.55381134,180.34
Travis Diener,79.37866475,185.42
Travis Grant,97.52235955,200.66
Travis Hansen,92.98643585,198.12
Travis Knight,106.594207,213.36
Travis Leslie,92.98643585,193.04
Travis Mays,86.1825503,187.96
Travis Outlaw,95.2543977,205.74
Travis Williams,97.52235955,198.12
Tree Rollins,106.594207,215.9
Tremaine Fowlkes,99.7903214,203.2
Trent Tucker,87.54332741,195.58
Trenton Hassell,90.718474,195.58
Trevor Ariza,90.718474,203.2
Trevor Booker,108.8621688,200.66
Trevor Ruffin,83.91458845,185.42
Trevor Wilson,95.2543977,200.66
Trevor Winter,124.7379018,213.36
Trey Burke,86.1825503,182.88
Trey Gilder,83.91458845,205.74
Trey Johnson,98.88313666,195.58
Trey Thompkins,111.1301307,208.28
Tristan Thompson,102.0582833,203.2
Troy Bell,81.6466266,185.42
Troy Daniels,90.718474,193.04
Troy Hudson,77.1107029,185.42
Troy Murphy,111.1301307,210.82
Truck Robinson,102.0582833,200.66
Ty Lawson,88.45051215,180.34
Tyler Hansbrough,113.3980925,205.74
Tyler Honeycutt,85.27536556,203.2
Tyler Zeller,113.3980925,213.36
Tyreke Evans,99.7903214,198.12
Tyrone Britt,86.1825503,193.04
Tyrone Corbin,95.2543977,198.12
Tyrone Hill,108.8621688,205.74
Tyrone Nesby,102.0582833,198.12
Tyronn Lue,79.37866475,182.88
Tyrus Thomas,97.52235955,205.74
Tyshawn Taylor,83.91458845,190.5
Tyson Chandler,106.594207,215.9
Tyson Wheeler,74.84274105,177.8
Tyus Edney,68.94604024,177.8
Udonis Haslem,104.3262451,203.2
Uros Slokar,107.9549841,208.28
Uwe Blab,114.3052772,215.9
Vander Blue,90.718474,193.04
Vassilis Spanoulis,88.45051215,193.04
Vern Fleming,83.91458845,195.58
Vern Hatton,88.45051215,190.5
Vern Mikkelsen,104.3262451,200.66
Vernon Macklin,102.965468,208.28
Vernon Maxwell,81.6466266,193.04
Vester Marshall,90.718474,200.66
Viacheslav Kravtsov,117.9340162,213.36
Vic Bartolome,104.3262451,213.36
Victor Alexander,120.2019781,205.74
Victor Claver,101.6046909,205.74
Victor Oladipo,97.06876718,195.58
Viktor Khryapa,95.2543977,205.74
Vin Baker,105.2334298,210.82
Vince Carter,97.52235955,198.12
Vince Taylor,81.6466266,195.58
Vincent Askew,95.2543977,198.12
Vincent Yarbrough,95.2543977,200.66
Vincenzo Esposito,89.81128926,190.5
Vinnie Johnson,90.718474,187.96
Vinny Del Negro,83.91458845,193.04
Vitaly Potapenko,127.0058636,208.28
Vitor Faverani,117.9340162,210.82
Vlade Divac,110.2229459,215.9
Vladimir Radmanovic,102.965468,208.28
Vladimir Stepania,107.0477993,213.36
Voise Winters,90.718474,203.2
Von Wafer,95.2543977,195.58
Vonteego Cummings,83.91458845,190.5
Voshon Lenard,92.98643585,193.04
Wali Jones,81.6466266,187.96
Walker Russell,77.1107029,182.88
Walker Russell,88.45051215,195.58
Wallace Bryant,111.1301307,213.36
Wally Anderzunas,99.7903214,200.66
Wally Osterkorn,97.52235955,195.58
Wally Rank,99.7903214,198.12
Wally Szczerbiak,110.6765383,200.66
Wally Walker,86.1825503,200.66
Walt Bellamy,102.0582833,210.82
Walt Davis,92.98643585,203.2
Walt Frazier,90.718474,193.04
Walt Gilmore,102.0582833,198.12
Walt Wesley,99.7903214,210.82
Walt Williams,99.33672903,203.2
Walter Berry,97.52235955,203.2
Walter Bond,90.718474,195.58
Walter Davis,87.54332741,198.12
Walter Dukes,99.7903214,213.36
Walter Herrmann,102.0582833,205.74
Walter Jordan,89.81128926,200.66
Walter McCarty,104.3262451,208.28
Walter Palmer,97.52235955,215.9
Walter Sharpe,111.1301307,205.74
Wang Zhizhi,115.6660544,213.36
Wardell Jackson,90.718474,200.66
Warren Kidd,106.594207,205.74
Wayman Britt,83.91458845,187.96
Wayman Tisdale,108.8621688,205.74
Wayne Cooper,99.7903214,208.28
Wayne Ellington,90.718474,193.04
Wayne Embry,108.8621688,203.2
Wayne Englestad,111.1301307,203.2
Wayne Hightower,87.08973504,203.2
Wayne Kreklow,79.37866475,193.04
Wayne Molis,104.3262451,203.2
Wayne Radford,92.98643585,190.5
Wayne Robinson,98.42954429,203.2
Wayne Simien,115.6660544,205.74
Wayne Stevens,83.91458845,190.5
Wayne Turner,86.1825503,187.96
Wayne Yates,106.594207,203.2
Wes Matthews,77.1107029,185.42
Wes Unseld,111.1301307,200.66
Wesley Cox,97.52235955,198.12
Wesley Johnson,92.98643585,200.66
Wesley Matthews,99.7903214,195.58
Wesley Person,88.45051215,198.12
Whitey Bell,81.6466266,182.88
Whitey Martin,83.91458845,187.96
Whitey Skoog,81.6466266,180.34
Wil Jones,92.98643585,203.2
Wilbur Holland,79.37866475,182.88
Wiley Peck,99.7903214,200.66
Will Barton,78.92507238,198.12
Will Blalock,92.98643585,182.88
Will Bynum,83.91458845,182.88
Will Conroy,88.45051215,187.96
Will Frazier,95.2543977,200.66
Will Perdue,108.8621688,213.36
Will Solomon,83.91458845,185.42
William Avery,89.35769689,187.96
William Bedford,102.0582833,213.36
William Cunningham,113.3980925,210.82
William Smith,99.7903214,213.36
Willie Anderson,86.1825503,200.66
Willie Burton,95.2543977,203.2
Willie Green,90.718474,193.04
Willie Jones,83.91458845,190.5
Willie McCarter,79.37866475,190.5
Willie Naulls,102.0582833,198.12
Willie Norwood,99.7903214,200.66
Willie Smith,77.1107029,187.96
Willie Somerset,77.1107029,172.72
Willie Warren,92.07925111,193.04
Willie White,88.45051215,190.5
Willie Williams,90.718474,200.66
Willie Wise,95.2543977,195.58
Willis Reed,106.594207,205.74
Wilson Chandler,99.7903214,203.2
Wilson Washington,102.965468,205.74
Wilt Chamberlain,124.7379018,215.9
Win Wilfong,83.91458845,187.96
Winford Boynes,83.91458845,198.12
Winston Bennett,95.2543977,200.66
Winston Crite,105.6870222,200.66
Winston Garland,77.1107029,187.96
Woody Sauldsberry,99.7903214,200.66
World B. Free,83.91458845,187.96
Worthy Patterson,79.37866475,187.96
Xavier Henry,99.7903214,198.12
Xavier McDaniel,92.98643585,200.66
Xavier Silas,92.98643585,195.58
Yakhouba Diawara,102.0582833,200.66
Yao Ming,140.6136347,228.6
Yaroslav Korolev,92.07925111,205.74
Yi Jianlian,107.9549841,213.36
Yinka Dare,120.2019781,213.36
York Larese,83.00740371,193.04
Yuta Tabuse,74.84274105,175.26
Yvon Joseph,111.1301307,210.82
Zabian Dowdell,86.63614267,190.5
Zach Randolph,114.7588696,205.74
Zaid Abdul-Aziz,106.594207,205.74
Zan Tabak,111.1301307,213.36
Zarko Cabarkapa,106.594207,210.82
Zarko Paspalj,97.52235955,205.74
Zaza Pachulia,108.8621688,210.82
Zeke Zawoluk,97.52235955,200.66
Zeljko Rebraca,116.5732391,213.36
Zelmo Beaty,102.0582833,205.74
Zendon Hamilton,113.3980925,210.82
Zoran Planinic,88.45051215,200.66
Zydrunas Ilgauskas,107.9549841,220.98
