IncidntNum,date,type,general,day,wknd,year,time,day.section,district,X,Y
50232770,02/28/2005,STRANGULATION,commited,1.Monday,NO,2005,19,2.AFTERNOON,TARAVAL,-122.4727859,37.76468171
50234823,02/28/2005,JUMPING,commited,1.Monday,NO,2005,13,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
50289298,03/14/2005,ATTEMPTED,attempted,1.Monday,NO,2005,22,4.EVENING,TARAVAL,-122.5051363,37.75666139
50487878,05/02/2005,ATTEMPTED,attempted,1.Monday,NO,2005,15,2.AFTERNOON,INGLESIDE,-122.458079,37.72667159
50518144,05/09/2005,ATTEMPTED,attempted,1.Monday,NO,2005,22,4.EVENING,PARK,-122.4524189,37.75208905
50541866,05/16/2005,ATTEMPTED,attempted,1.Monday,NO,2005,2,0.DOWN,BAYVIEW,-122.3759892,37.73015769
50545379,05/16/2005,ATTEMPTED,attempted,1.Monday,NO,2005,14,2.AFTERNOON,CENTRAL,-122.4040802,37.79965584
50661351,06/13/2005,ATTEMPTED,attempted,1.Monday,NO,2005,16,2.AFTERNOON,TARAVAL,-122.4731275,37.75343625
50690504,06/20/2005,ATTEMPTED,attempted,1.Monday,NO,2005,21,4.EVENING,TENDERLOIN,-122.4119876,37.78502266
50799281,07/18/2005,ATTEMPTED,attempted,1.Monday,NO,2005,5,0.DOWN,CENTRAL,-122.4176729,37.78812427
51053078,09/19/2005,ATTEMPTED,attempted,1.Monday,NO,2005,10,1.MORNING,TARAVAL,-122.4620049,37.74758731
51053335,09/19/2005,FIREARMS,commited,1.Monday,NO,2005,11,1.MORNING,BAYVIEW,-122.3885428,37.72878929
60087123,01/23/2006,STRANGULATION,commited,1.Monday,NO,2006,8,1.MORNING,SOUTHERN,-122.4054884,37.78013986
60113449,01/30/2006,STRANGULATION,commited,1.Monday,NO,2006,14,2.AFTERNOON,INGLESIDE,-122.4401222,37.72227127
60341123,03/27/2006,FIREARMS,commited,1.Monday,NO,2006,19,2.AFTERNOON,NORTHERN,-122.4335331,37.78313157
60341123,03/27/2006,STRANGULATION,commited,1.Monday,NO,2006,19,2.AFTERNOON,NORTHERN,-122.4335331,37.78313157
60515782,05/15/2006,JUMPING,commited,1.Monday,NO,2006,12,1.MORNING,NORTHERN,-122.4746476,37.80664691
60569591,05/29/2006,ATTEMPTED,attempted,1.Monday,NO,2006,18,2.AFTERNOON,MISSION,-122.4215838,37.75122864
60682416,06/26/2006,ATTEMPTED,attempted,1.Monday,NO,2006,21,4.EVENING,RICHMOND,-122.4943798,37.78059818
60682416,06/26/2006,ATTEMPTED,attempted,1.Monday,NO,2006,21,4.EVENING,RICHMOND,-122.4943798,37.78059818
60756334,07/17/2006,ATTEMPTED,attempted,1.Monday,NO,2006,16,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
60756629,07/17/2006,ASPHYXIATION,commited,1.Monday,NO,2006,7,1.MORNING,TARAVAL,-122.4712279,37.74042814
60783973,07/24/2006,JUMPING,commited,1.Monday,NO,2006,17,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
60890186,08/21/2006,OTHER,commited,1.Monday,NO,2006,18,2.AFTERNOON,TARAVAL,-122.5016724,37.72202452
60942276,09/04/2006,ATTEMPTED,attempted,1.Monday,NO,2006,1,0.DOWN,PARK,-122.4395729,37.77949285
60970603,09/11/2006,ATTEMPTED,attempted,1.Monday,NO,2006,16,2.AFTERNOON,CENTRAL,-122.4038466,37.78982842
60972148,09/11/2006,ATTEMPTED,attempted,1.Monday,NO,2006,23,4.EVENING,RICHMOND,-122.4674886,37.7798912
61053143,10/02/2006,ATTEMPTED,attempted,1.Monday,NO,2006,18,2.AFTERNOON,CENTRAL,-122.4153487,37.78885421
70001812,01/01/2007,ATTEMPTED,attempted,1.Monday,NO,2007,13,2.AFTERNOON,TENDERLOIN,-122.4165778,37.78061488
70004305,01/01/2007,ATTEMPTED,attempted,1.Monday,NO,2007,9,1.MORNING,TARAVAL,-122.4632955,37.74520093
70029472,01/08/2007,JUMPING,commited,1.Monday,NO,2007,16,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
70055126,01/15/2007,ATTEMPTED,attempted,1.Monday,NO,2007,17,2.AFTERNOON,RICHMOND,-122.4701904,37.78087579
70055126,01/15/2007,ATTEMPTED,attempted,1.Monday,NO,2007,17,2.AFTERNOON,RICHMOND,-122.4701904,37.78087579
70310958,03/26/2007,ATTEMPTED,attempted,1.Monday,NO,2007,9,1.MORNING,MISSION,-122.4067253,37.75856417
70363593,04/09/2007,JUMPING,commited,1.Monday,NO,2007,16,2.AFTERNOON,RICHMOND,-122.4662047,37.77254054
70388450,04/16/2007,ATTEMPTED,attempted,1.Monday,NO,2007,17,2.AFTERNOON,RICHMOND,-122.5081075,37.77999536
70468739,05/07/2007,FIREARMS,commited,1.Monday,NO,2007,23,4.EVENING,MISSION,-122.435141,37.75048122
70616013,06/18/2007,ATTEMPTED,attempted,1.Monday,NO,2007,18,2.AFTERNOON,INGLESIDE,-122.4505258,37.71258617
70641167,06/25/2007,JUMPING,commited,1.Monday,NO,2007,16,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
70665145,07/02/2007,ATTEMPTED,attempted,1.Monday,NO,2007,14,2.AFTERNOON,NORTHERN,-122.441854,37.79920972
70876160,08/27/2007,ATTEMPTED,attempted,1.Monday,NO,2007,19,2.AFTERNOON,TARAVAL,-122.4945904,37.73660286
70901513,09/03/2007,OTHER,commited,1.Monday,NO,2007,18,2.AFTERNOON,TARAVAL,-122.5071528,37.74819119
71085443,10/22/2007,ATTEMPTED,attempted,1.Monday,NO,2007,22,4.EVENING,CENTRAL,-122.4103376,37.80651288
71188649,11/19/2007,JUMPING,commited,1.Monday,NO,2007,18,2.AFTERNOON,CENTRAL,-122.4078224,37.79766877
71189051,11/19/2007,ATTEMPTED,attempted,1.Monday,NO,2007,20,4.EVENING,SOUTHERN,-122.4169704,37.77347643
71289974,12/17/2007,STRANGULATION,commited,1.Monday,NO,2007,17,2.AFTERNOON,MISSION,-122.4150891,37.7573198
71289996,12/17/2007,STRANGULATION,commited,1.Monday,NO,2007,16,2.AFTERNOON,PARK,-122.4331213,37.77075384
80145660,02/11/2008,STRANGULATION,commited,1.Monday,NO,2008,5,0.DOWN,TARAVAL,-122.4922809,37.75071652
80327006,03/24/2008,FIREARMS,commited,1.Monday,NO,2008,20,4.EVENING,CENTRAL,-122.4184268,37.80206108
80791417,07/28/2008,ATTEMPTED,attempted,1.Monday,NO,2008,1,0.DOWN,NORTHERN,-122.4202128,37.78397891
80793184,07/28/2008,STRANGULATION,commited,1.Monday,NO,2008,13,2.AFTERNOON,TENDERLOIN,-122.4148786,37.7826335
80843400,08/11/2008,FIREARMS,commited,1.Monday,NO,2008,11,1.MORNING,CENTRAL,-122.4144922,37.7936836
81203390,11/10/2008,ATTEMPTED,attempted,1.Monday,NO,2008,13,2.AFTERNOON,MISSION,-122.4047529,37.75432449
81232214,11/17/2008,ATTEMPTED,attempted,1.Monday,NO,2008,20,4.EVENING,BAYVIEW,-122.4045812,37.72598969
90023040,01/05/2009,OTHER,commited,1.Monday,NO,2009,15,2.AFTERNOON,NORTHERN,-122.4289695,37.7856179
90094336,01/26/2009,JUMPING,commited,1.Monday,NO,2009,14,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
90170061,02/16/2009,OTHER,commited,1.Monday,NO,2009,8,1.MORNING,CENTRAL,-122.4041728,37.8038752
90275213,03/16/2009,FIREARMS,commited,1.Monday,NO,2009,2,0.DOWN,RICHMOND,-122.5026709,37.77451597
90413877,04/20/2009,STRANGULATION,commited,1.Monday,NO,2009,9,1.MORNING,TARAVAL,-122.4866676,37.74535554
90588022,06/08/2009,ASPHYXIATION,commited,1.Monday,NO,2009,8,1.MORNING,CENTRAL,-122.4118735,37.79671089
90840935,08/17/2009,ATTEMPTED,attempted,1.Monday,NO,2009,16,2.AFTERNOON,CENTRAL,-122.4071522,37.79036558
90869242,08/24/2009,ATTEMPTED,attempted,1.Monday,NO,2009,8,1.MORNING,PARK,-122.4489019,37.76599036
90974584,09/21/2009,ATTEMPTED,attempted,1.Monday,NO,2009,9,1.MORNING,INGLESIDE,-122.4201246,37.73541385
90978019,09/21/2009,ATTEMPTED,attempted,1.Monday,NO,2009,22,4.EVENING,INGLESIDE,-122.4081532,37.74177596
91180227,11/16/2009,ASPHYXIATION,commited,1.Monday,NO,2009,13,2.AFTERNOON,PARK,-122.4459782,37.76732466
100103659,02/01/2010,JUMPING,commited,1.Monday,NO,2010,0,0.DOWN,TARAVAL,-122.4831062,37.72012459
100154812,02/15/2010,STRANGULATION,commited,1.Monday,NO,2010,10,1.MORNING,TARAVAL,-122.4706729,37.74134884
100293335,03/29/2010,ATTEMPTED,attempted,1.Monday,NO,2010,11,1.MORNING,CENTRAL,-122.405284,37.79655105
100384514,04/26/2010,STRANGULATION,commited,1.Monday,NO,2010,10,1.MORNING,TARAVAL,-122.4649841,37.75940398
100385829,04/26/2010,ATTEMPTED,attempted,1.Monday,NO,2010,14,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
100435010,05/10/2010,OTHER,commited,1.Monday,NO,2010,12,1.MORNING,NORTHERN,-122.4220627,37.78992
100481853,05/24/2010,ATTEMPTED,attempted,1.Monday,NO,2010,14,2.AFTERNOON,RICHMOND,-122.4622787,37.78303595
100550282,06/14/2010,ATTEMPTED,attempted,1.Monday,NO,2010,16,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
100968839,10/18/2010,ATTEMPTED,attempted,1.Monday,NO,2010,14,2.AFTERNOON,PARK,-122.4508852,37.74828219
101083779,11/22/2010,JUMPING,commited,1.Monday,NO,2010,14,2.AFTERNOON,SOUTHERN,-122.388206,37.78849714
101125337,12/06/2010,ATTEMPTED,attempted,1.Monday,NO,2010,9,1.MORNING,TARAVAL,-122.4856038,37.73882143
101125531,12/06/2010,ATTEMPTED,attempted,1.Monday,NO,2010,17,2.AFTERNOON,SOUTHERN,-122.4135321,37.77345468
101169385,12/20/2010,STRANGULATION,commited,1.Monday,NO,2010,13,2.AFTERNOON,TARAVAL,-122.5037806,37.76143468
101189822,12/27/2010,ATTEMPTED,attempted,1.Monday,NO,2010,21,4.EVENING,NORTHERN,-122.4246198,37.79745623
110253761,03/28/2011,ATTEMPTED,attempted,1.Monday,NO,2011,15,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
110334377,04/25/2011,JUMPING,commited,1.Monday,NO,2011,11,1.MORNING,SOUTHERN,-122.4009669,37.78774903
110398323,05/16/2011,FIREARMS,commited,1.Monday,NO,2011,12,1.MORNING,CENTRAL,-122.4071424,37.79235432
110476032,06/13/2011,ATTEMPTED,attempted,1.Monday,NO,2011,13,2.AFTERNOON,MISSION,-122.4285852,37.7527998
110494692,06/20/2011,FIREARMS,commited,1.Monday,NO,2011,8,1.MORNING,MISSION,-122.4217477,37.76274366
110495537,06/20/2011,ATTEMPTED,attempted,1.Monday,NO,2011,11,1.MORNING,MISSION,-122.4065391,37.75648641
110519068,06/27/2011,ASPHYXIATION,commited,1.Monday,NO,2011,19,2.AFTERNOON,TARAVAL,-122.496466,37.74031625
110633191,08/08/2011,STRANGULATION,commited,1.Monday,NO,2011,12,1.MORNING,NORTHERN,-122.4308384,37.79484181
110778690,09/26/2011,ATTEMPTED,attempted,1.Monday,NO,2011,9,1.MORNING,CENTRAL,-122.4071145,37.78990198
110796937,10/03/2011,ATTEMPTED,attempted,1.Monday,NO,2011,10,1.MORNING,NORTHERN,-122.4206914,37.78148325
110798563,10/03/2011,ATTEMPTED,attempted,1.Monday,NO,2011,19,2.AFTERNOON,BAYVIEW,-122.4008502,37.73408394
110920299,11/14/2011,STRANGULATION,commited,1.Monday,NO,2011,22,4.EVENING,TENDERLOIN,-122.4167107,37.78335704
110977018,12/05/2011,ATTEMPTED,attempted,1.Monday,NO,2011,23,4.EVENING,SOUTHERN,-122.4090112,37.78113406
111014219,12/19/2011,STRANGULATION,commited,1.Monday,NO,2011,7,1.MORNING,INGLESIDE,-122.436019,37.71284317
120342928,04/30/2012,ATTEMPTED,attempted,1.Monday,NO,2012,13,2.AFTERNOON,MISSION,-122.4067253,37.75856417
120401950,05/21/2012,ATTEMPTED,attempted,1.Monday,NO,2012,3,0.DOWN,TARAVAL,-122.4918619,37.76008995
120521508,07/02/2012,ATTEMPTED,attempted,1.Monday,NO,2012,16,2.AFTERNOON,CENTRAL,-122.4193593,37.80483844
120540207,07/09/2012,ATTEMPTED,attempted,1.Monday,NO,2012,9,1.MORNING,TENDERLOIN,-122.4092684,37.78379987
120625633,08/06/2012,FIREARMS,commited,1.Monday,NO,2012,17,2.AFTERNOON,NORTHERN,-122.4195082,37.78885654
120724768,09/10/2012,ATTEMPTED,attempted,1.Monday,NO,2012,11,1.MORNING,MISSION,-122.4346591,37.76246277
120726184,09/10/2012,FIREARMS,commited,1.Monday,NO,2012,8,1.MORNING,TARAVAL,-122.4916365,37.73952322
120831868,10/15/2012,ASPHYXIATION,commited,1.Monday,NO,2012,11,1.MORNING,TARAVAL,-122.5096622,37.76303555
120875004,10/29/2012,ATTEMPTED,attempted,1.Monday,NO,2012,23,4.EVENING,MISSION,-122.4091361,37.75358855
120956949,11/26/2012,JUMPING,commited,1.Monday,NO,2012,17,2.AFTERNOON,CENTRAL,-122.4098045,37.79092861
120957624,11/26/2012,FIREARMS,commited,1.Monday,NO,2012,22,4.EVENING,CENTRAL,-122.4112592,37.78978942
121003707,12/10/2012,STRANGULATION,commited,1.Monday,NO,2012,14,2.AFTERNOON,INGLESIDE,-122.417629,37.73986915
121052237,12/31/2012,ATTEMPTED,attempted,1.Monday,NO,2012,11,1.MORNING,TENDERLOIN,-122.4158583,37.78305054
130039347,01/14/2013,ATTEMPTED,attempted,1.Monday,NO,2013,22,4.EVENING,RICHMOND,-122.4614888,37.78610645
130079650,01/28/2013,FIREARMS,commited,1.Monday,NO,2013,16,2.AFTERNOON,TARAVAL,-122.4736441,37.71555367
130098898,02/04/2013,ATTEMPTED,attempted,1.Monday,NO,2013,6,1.MORNING,MISSION,-122.4065391,37.75648641
130188364,03/04/2013,ATTEMPTED,attempted,1.Monday,NO,2013,18,2.AFTERNOON,BAYVIEW,-122.4093464,37.72811494
130268091,04/01/2013,ATTEMPTED,attempted,1.Monday,NO,2013,20,4.EVENING,TENDERLOIN,-122.4098537,37.78338624
130286827,04/08/2013,OTHER,commited,1.Monday,NO,2013,8,1.MORNING,INGLESIDE,-122.4127901,37.739757
130350698,04/29/2013,ATTEMPTED,attempted,1.Monday,NO,2013,16,2.AFTERNOON,CENTRAL,-122.4080147,37.79669972
130370395,05/06/2013,ATTEMPTED,attempted,1.Monday,NO,2013,12,1.MORNING,SOUTHERN,-122.4034048,37.77542071
130733210,09/02/2013,ATTEMPTED,attempted,1.Monday,NO,2013,20,4.EVENING,SOUTHERN,-122.4135321,37.77345468
130825914,09/30/2013,JUMPING,commited,1.Monday,NO,2013,18,2.AFTERNOON,NORTHERN,-122.4215349,37.7905262
130868475,10/14/2013,ATTEMPTED,attempted,1.Monday,NO,2013,1,0.DOWN,TARAVAL,-122.4870323,37.73149217
130956020,11/11/2013,ATTEMPTED,attempted,1.Monday,NO,2013,10,1.MORNING,MISSION,-122.4066049,37.75715804
140184017,03/03/2014,FIREARMS,commited,1.Monday,NO,2014,18,2.AFTERNOON,NORTHERN,-122.4299283,37.78263358
140205356,03/10/2014,STRANGULATION,commited,1.Monday,NO,2014,11,1.MORNING,TARAVAL,-122.4933528,37.75066867
140562059,07/07/2014,ATTEMPTED,attempted,1.Monday,NO,2014,8,1.MORNING,NORTHERN,-122.4232028,37.77403947
140713252,08/25/2014,ATTEMPTED,attempted,1.Monday,NO,2014,7,1.MORNING,MISSION,-122.4135019,37.74926529
140714692,08/25/2014,ATTEMPTED,attempted,1.Monday,NO,2014,14,2.AFTERNOON,PARK,-122.4527063,37.76921567
140715822,08/25/2014,ATTEMPTED,attempted,1.Monday,NO,2014,18,2.AFTERNOON,INGLESIDE,-122.4359772,37.72312883
140716046,08/25/2014,ATTEMPTED,attempted,1.Monday,NO,2014,21,4.EVENING,SOUTHERN,-122.3961679,37.78272397
140888918,10/20/2014,ATTEMPTED,attempted,1.Monday,NO,2014,20,4.EVENING,MISSION,-122.4136271,37.74854036
140931432,11/03/2014,ATTEMPTED,attempted,1.Monday,NO,2014,14,2.AFTERNOON,NORTHERN,-122.4254035,37.80131307
141074487,12/22/2014,ATTEMPTED,attempted,1.Monday,NO,2014,12,1.MORNING,CENTRAL,-122.4108456,37.79231587
141095358,12/29/2014,ATTEMPTED,attempted,1.Monday,NO,2014,18,2.AFTERNOON,INGLESIDE,-122.4306365,37.71738398
150015258,01/05/2015,ATTEMPTED,attempted,1.Monday,NO,2015,23,4.EVENING,BAYVIEW,-122.3926403,37.75254384
150079038,01/12/2015,STRANGULATION,commited,1.Monday,NO,2015,6,1.MORNING,SOUTHERN,-122.4090112,37.78113406
150196864,03/02/2015,ASPHYXIATION,commited,1.Monday,NO,2015,17,2.AFTERNOON,RICHMOND,-122.4795201,37.77471109
150278804,03/30/2015,ATTEMPTED,attempted,1.Monday,NO,2015,8,1.MORNING,TARAVAL,-122.5082009,37.76123915
150388823,05/04/2015,ATTEMPTED,attempted,1.Monday,NO,2015,21,4.EVENING,SOUTHERN,-122.4150649,37.77643541
150479278,06/01/2015,ATTEMPTED,attempted,1.Monday,NO,2015,14,2.AFTERNOON,SOUTHERN,-122.4065085,37.78033132
150544401,06/22/2015,JUMPING,commited,1.Monday,NO,2015,13,2.AFTERNOON,INGLESIDE,-122.4135501,37.7477067
150588562,07/06/2015,ATTEMPTED,attempted,1.Monday,NO,2015,17,2.AFTERNOON,INGLESIDE,-122.4339982,37.727637
150608580,07/13/2015,JUMPING,commited,1.Monday,NO,2015,0,0.DOWN,PARK,-122.4605631,37.76608733
150786590,09/07/2015,ATTEMPTED,attempted,1.Monday,NO,2015,20,4.EVENING,MISSION,-122.4110938,37.76104757
151079574,12/14/2015,ATTEMPTED,attempted,1.Monday,NO,2015,15,2.AFTERNOON,CENTRAL,-122.4062037,37.78958498
160116761,02/08/2016,ATTEMPTED,attempted,1.Monday,NO,2016,21,4.EVENING,TENDERLOIN,-122.4097974,37.78642209
160196848,03/07/2016,ATTEMPTED,attempted,1.Monday,NO,2016,14,2.AFTERNOON,CENTRAL,-122.400216,37.79480303
160198731,02/08/2016,FIREARMS,commited,1.Monday,NO,2016,9,1.MORNING,CENTRAL,-122.4133591,37.80407524
160276848,04/04/2016,ATTEMPTED,attempted,1.Monday,NO,2016,10,1.MORNING,SOUTHERN,-122.4200014,37.77409486
160299157,04/11/2016,STRANGULATION,commited,1.Monday,NO,2016,20,4.EVENING,INGLESIDE,-122.4391935,37.72485691
160317577,04/18/2016,STRANGULATION,commited,1.Monday,NO,2016,10,1.MORNING,INGLESIDE,-122.4197876,37.70913187
160461152,06/06/2016,ATTEMPTED,attempted,1.Monday,NO,2016,13,2.AFTERNOON,BAYVIEW,-122.3884759,37.74152204
160483946,06/13/2016,OTHER,commited,1.Monday,NO,2016,13,2.AFTERNOON,CENTRAL,-122.4108091,37.79977128
160541500,07/04/2016,ATTEMPTED,attempted,1.Monday,NO,2016,19,2.AFTERNOON,TENDERLOIN,-122.4125736,37.78346872
160620392,08/01/2016,JUMPING,commited,1.Monday,NO,2016,18,2.AFTERNOON,INGLESIDE,-122.4319133,37.72434153
160968625,11/28/2016,FIREARMS,commited,1.Monday,NO,2016,15,2.AFTERNOON,INGLESIDE,-122.4413842,37.71429319
160969526,11/28/2016,ATTEMPTED,attempted,1.Monday,NO,2016,20,4.EVENING,INGLESIDE,-122.4379924,37.72062112
170025403,01/09/2017,ATTEMPTED,attempted,1.Monday,NO,2017,21,4.EVENING,INGLESIDE,-122.4135214,37.74593467
170064069,01/23/2017,ATTEMPTED,attempted,1.Monday,NO,2017,21,4.EVENING,TARAVAL,-122.4806234,37.75310457
170064348,01/23/2017,ATTEMPTED,attempted,1.Monday,NO,2017,23,4.EVENING,CENTRAL,-122.4178608,37.80554039
170126788,02/13/2017,JUMPING,commited,1.Monday,NO,2017,20,4.EVENING,CENTRAL,-122.3981877,37.79671489
170164697,02/27/2017,ATTEMPTED,attempted,1.Monday,NO,2017,3,0.DOWN,SOUTHERN,-122.4028427,37.77982942
170190692,03/06/2017,ATTEMPTED,attempted,1.Monday,NO,2017,9,1.MORNING,TARAVAL,-122.5015022,37.75966581
170205558,03/13/2017,ATTEMPTED,attempted,1.Monday,NO,2017,1,0.DOWN,CENTRAL,-122.4184062,37.79175718
170206346,03/13/2017,ATTEMPTED,attempted,1.Monday,NO,2017,10,1.MORNING,TARAVAL,-122.4764814,37.76181893
170681817,08/21/2017,ATTEMPTED,attempted,1.Monday,NO,2017,10,1.MORNING,SOUTHERN,-122.4139805,37.77556873
170722712,09/04/2017,ATTEMPTED,attempted,1.Monday,NO,2017,16,2.AFTERNOON,PARK,-122.4447578,37.76196838
170762053,09/18/2017,FIREARMS,commited,1.Monday,NO,2017,9,1.MORNING,BAYVIEW,-122.4008502,37.73408394
170782471,09/25/2017,ATTEMPTED,attempted,1.Monday,NO,2017,9,1.MORNING,BAYVIEW,-122.3927758,37.73307817
170865663,10/23/2017,ASPHYXIATION,commited,1.Monday,NO,2017,10,1.MORNING,INGLESIDE,-122.4590313,37.73000111
170868930,10/23/2017,STRANGULATION,commited,1.Monday,NO,2017,16,2.AFTERNOON,MISSION,-122.4182779,37.76269529
170885934,10/30/2017,ATTEMPTED,attempted,1.Monday,NO,2017,8,1.MORNING,NORTHERN,-122.4384304,37.79529176
171023028,12/18/2017,STRANGULATION,commited,1.Monday,NO,2017,22,4.EVENING,MISSION,-122.4235337,37.76313842
180153129,02/26/2018,STRANGULATION,commited,1.Monday,NO,2018,11,1.MORNING,NORTHERN,-122.4336858,37.79684999
180318931,04/30/2018,ATTEMPTED,attempted,1.Monday,NO,2018,6,1.MORNING,TARAVAL,-122.4516806,37.72218062
30015104,01/04/2003,ATTEMPTED,attempted,6.Saturday,YES,2003,17,2.AFTERNOON,NORTHERN,-122.4231787,37.7903173
30101690,01/25/2003,ATTEMPTED,attempted,6.Saturday,YES,2003,15,2.AFTERNOON,BAYVIEW,-122.4029122,37.72580545
30573061,05/10/2003,ATTEMPTED,attempted,6.Saturday,YES,2003,7,1.MORNING,PARK,-122.4573375,37.77448614
30602557,05/17/2003,ATTEMPTED,attempted,6.Saturday,YES,2003,7,1.MORNING,NORTHERN,-122.4298143,37.77308732
30689618,06/07/2003,ATTEMPTED,attempted,6.Saturday,YES,2003,12,1.MORNING,BAYVIEW,-122.4164207,37.72821692
30775201,06/28/2003,FIREARMS,commited,6.Saturday,YES,2003,16,2.AFTERNOON,TENDERLOIN,-122.4098537,37.78338624
30775621,06/28/2003,FIREARMS,commited,6.Saturday,YES,2003,20,4.EVENING,TARAVAL,-122.5067388,37.75569385
30802898,07/05/2003,ATTEMPTED,attempted,6.Saturday,YES,2003,20,4.EVENING,TARAVAL,-122.4811832,37.74372682
30859968,07/19/2003,STRANGULATION,commited,6.Saturday,YES,2003,20,4.EVENING,RICHMOND,-122.4717748,37.78162346
30968064,08/16/2003,ATTEMPTED,attempted,6.Saturday,YES,2003,7,1.MORNING,TARAVAL,-122.487311,37.76305803
31054240,09/06/2003,ATTEMPTED,attempted,6.Saturday,YES,2003,17,2.AFTERNOON,INGLESIDE,-122.4069556,37.71627668
31081447,09/13/2003,ATTEMPTED,attempted,6.Saturday,YES,2003,5,0.DOWN,SOUTHERN,-122.3889197,37.78916247
31285382,11/01/2003,ATTEMPTED,attempted,6.Saturday,YES,2003,11,1.MORNING,NORTHERN,-122.4352652,37.80006167
31395351,11/29/2003,ATTEMPTED,attempted,6.Saturday,YES,2003,4,0.DOWN,CENTRAL,-122.411857,37.78832354
31395420,11/29/2003,STRANGULATION,commited,6.Saturday,YES,2003,8,1.MORNING,RICHMOND,-122.4582545,37.77935719
40007141,01/03/2004,FIREARMS,commited,6.Saturday,YES,2004,2,0.DOWN,INGLESIDE,-122.4110289,37.73986547
40066028,01/17/2004,STRANGULATION,commited,6.Saturday,YES,2004,11,1.MORNING,TARAVAL,-122.502743,37.74464677
40182925,02/14/2004,ATTEMPTED,attempted,6.Saturday,YES,2004,23,4.EVENING,MISSION,-122.4174994,37.75308467
40411520,04/10/2004,ATTEMPTED,attempted,6.Saturday,YES,2004,12,1.MORNING,NORTHERN,-122.4749893,37.806582
40467272,04/24/2004,ATTEMPTED,attempted,6.Saturday,YES,2004,1,0.DOWN,BAYVIEW,-122.380291,37.7354367
40618544,05/29/2004,ATTEMPTED,attempted,6.Saturday,YES,2004,23,4.EVENING,INGLESIDE,-122.4208641,37.71219983
40728886,06/26/2004,STRANGULATION,commited,6.Saturday,YES,2004,9,1.MORNING,MISSION,-122.4198585,37.7627429
40792251,07/10/2004,ASPHYXIATION,commited,6.Saturday,YES,2004,16,2.AFTERNOON,NORTHERN,-122.4348551,37.78967688
40982929,08/28/2004,ATTEMPTED,attempted,6.Saturday,YES,2004,6,1.MORNING,CENTRAL,-122.420325,37.79927871
41011713,09/04/2004,ATTEMPTED,attempted,6.Saturday,YES,2004,9,1.MORNING,MISSION,-122.4286717,37.76530738
41040041,09/11/2004,STRANGULATION,commited,6.Saturday,YES,2004,12,1.MORNING,MISSION,-122.4193859,37.76283309
41157505,10/09/2004,OTHER,commited,6.Saturday,YES,2004,23,4.EVENING,TARAVAL,-122.4645736,37.72613031
41159084,10/09/2004,FIREARMS,commited,6.Saturday,YES,2004,20,4.EVENING,MISSION,-122.4398044,37.75342255
41185904,10/16/2004,ATTEMPTED,attempted,6.Saturday,YES,2004,22,4.EVENING,RICHMOND,-122.4503296,37.78063167
41296658,11/13/2004,ATTEMPTED,attempted,6.Saturday,YES,2004,8,1.MORNING,TARAVAL,-122.4806063,37.71751859
41325821,11/20/2004,ATTEMPTED,attempted,6.Saturday,YES,2004,11,1.MORNING,MISSION,-122.423002,37.76479489
41457151,12/25/2004,JUMPING,commited,6.Saturday,YES,2004,12,1.MORNING,CENTRAL,-122.4071522,37.79036558
50195526,02/19/2005,ATTEMPTED,attempted,6.Saturday,YES,2005,4,0.DOWN,TENDERLOIN,-122.4129991,37.78627746
50279330,03/12/2005,JUMPING,commited,6.Saturday,YES,2005,7,1.MORNING,SOUTHERN,-122.388206,37.78849714
50309272,03/19/2005,ASPHYXIATION,commited,6.Saturday,YES,2005,17,2.AFTERNOON,NORTHERN,-122.418382,37.78325838
50364204,04/02/2005,STRANGULATION,commited,6.Saturday,YES,2005,16,2.AFTERNOON,RICHMOND,-122.4930357,37.77682728
50464230,04/16/2005,STRANGULATION,commited,6.Saturday,YES,2005,13,2.AFTERNOON,TARAVAL,-122.483418,37.76233315
50480593,04/30/2005,ATTEMPTED,attempted,6.Saturday,YES,2005,13,2.AFTERNOON,TENDERLOIN,-122.4101571,37.78429738
50623787,06/04/2005,FIREARMS,commited,6.Saturday,YES,2005,1,0.DOWN,TARAVAL,-122.491056,37.76199653
50653875,06/11/2005,JUMPING,commited,6.Saturday,YES,2005,16,2.AFTERNOON,SOUTHERN,-122.4063464,37.77916742
50963226,08/27/2005,ATTEMPTED,attempted,6.Saturday,YES,2005,1,0.DOWN,TARAVAL,-122.505538,37.75387674
50964434,08/27/2005,ATTEMPTED,attempted,6.Saturday,YES,2005,15,2.AFTERNOON,MISSION,-122.4065391,37.75648641
51030844,09/10/2005,STRANGULATION,commited,6.Saturday,YES,2005,8,1.MORNING,TENDERLOIN,-122.4112686,37.78225009
51465398,12/31/2005,FIREARMS,commited,6.Saturday,YES,2005,15,2.AFTERNOON,RICHMOND,-122.4835493,37.78575932
